,F,I,tfidf,H,H-tilde,H-tilde_std,N
theyd,0.00019624232292764473,2.749449304197866,10.258639560991057,1.9008634271278528,4.650312731325719,0.07934461101249958,27
theyll,0.00015263291783261258,1.0814892479297278,4.929865888023517,3.230109234370823,4.311598482300551,0.08488027691206035,21
theyre,0.00015263291783261258,0.788823813997213,4.929865888023517,3.5225715891363607,4.311395403133574,0.0856657238013341,21
theyve,3.6341170912526803e-05,-0.017999999999969152,4.007333185232471,2.321928094887362,2.303928094887393,0.0829216497657356,5
thick,3.6341170912526803e-05,0.38640000000003116,5.288095920683351,1.9219280948873623,2.3083280948873934,0.07249165469122545,5
thicker,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thin,3.6341170912526803e-05,1.5856000000000305,12.309059792766565,0.7219280948873621,2.3075280948873926,0.07663315209409245,5
thing,0.0010611621906457826,0.6741238658297828,2.203197576261029,5.982997011630788,6.657120877460571,0.06699380850939347,146
things,0.0015481338808736418,0.5220210100245293,1.7742720535381367,6.473883977269638,6.995904987294168,0.060475360028950126,213
think,0.0018679361849038775,0.8506053182630797,1.877192058609278,6.290649068190678,7.141254386453758,0.056738740991974776,257
thinkin,0.000261656430570193,0.49173275560938823,3.2658570825855078,4.537844793048882,5.029577548658271,0.08375274247030977,36
thinking,0.0002035105571101501,1.5345526466032027,5.955427536102626,3.1625782147358086,4.697130861339011,0.08524202606404714,28
thinks,3.6341170912526803e-05,-0.012950977500401972,4.007333185232471,2.321928094887362,2.30897711738696,0.07652862463149694,5
thinner,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
third,4.360940509503216e-05,-0.02033333333331777,3.8250116284385163,2.584962500721156,2.5646291673878383,0.08251531844259899,6
thirteen,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thirty,0.00010175527855507505,1.3940795451049457,7.341721897222516,2.359879028736861,3.753958573841807,0.08622760966326462,14
this,0.006374241378057201,0.389018158079419,1.027791062987941,7.349907736871645,7.7389258949510635,0.02631048984550319,877
thisll,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
thisss,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thizzle,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tho,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thomas,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thorough,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thoroughly,1.453646836501072e-05,-0.0029999999999992255,4.923623917106626,1.0,0.9970000000000008,0.05469003565549385,2
those,0.0003270705382127412,0.4151822802492129,2.8912684584546695,4.8973000407260425,5.312482320975255,0.08390575713326753,45
thosе,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thotty,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thou,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
though,0.0006832140131555038,0.5585361362881489,2.5952572632317543,5.63406411749699,6.192600253785139,0.0728907903478721,94
thought,0.00043609405095032164,0.4565302405907392,2.4134781438616684,5.212699188035131,5.66922942862587,0.08103007243260232,60
thoughts,7.268234182505361e-05,-0.040226466250690596,3.3141860046725258,3.321928094887362,3.2817016286366716,0.09016815162792387,10
thousand,0.00012355998110259112,0.2898489161746851,3.6157952897765937,3.734521664779751,4.024370580954436,0.08504586074021414,17
thousands,1.453646836501072e-05,-0.00899999999999923,4.923623917106626,1.0,0.9910000000000008,0.0944404574321791,2
thread,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
threat,1.453646836501072e-05,-0.0029999999999992255,4.923623917106626,1.0,0.9970000000000008,0.05469003565549385,2
threatened,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
threats,2.180470254751608e-05,-0.007333333333334524,4.518158808998462,1.584962500721156,1.5776291673878216,0.06953496322829716,3
three,0.00028346113311770906,0.23981198912873403,2.621574143743967,4.887715680289763,5.127527669418497,0.08457959079275586,39
threesome,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
threw,0.00010175527855507505,0.6264825324513406,4.639860406541536,3.1280852788913944,3.754567811342735,0.08232234815905295,14
thrill,2.907293673002144e-05,1.1777218755408687,9.847247834213253,0.8112781244591329,1.9890000000000017,0.07334166619322063,4
thriller,2.907293673002144e-05,0.49200000000000177,6.024211745331282,1.5,1.9920000000000018,0.06273754856540723,4
throat,2.180470254751608e-05,-0.008666666666667933,4.518158808998462,1.584962500721156,1.5762958340544881,0.07551600271939668,3
throne,2.180470254751608e-05,-0.00800000000000134,4.518158808998462,1.584962500721156,1.5769625007211547,0.07259017380736396,3
thrones,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
through,0.0014681833048660828,0.947757647862689,2.3548673560396742,6.001050638519052,6.948808286381741,0.061035423207968134,202
throughout,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
throw,0.0002979976014827198,1.1557814618085525,4.70703974621084,4.040478833886376,5.196260295694929,0.08393882571245219,41
throwed,3.6341170912526803e-05,-0.017199999999968796,4.007333185232471,2.321928094887362,2.3047280948873934,0.08309127511280348,5
throwin,7.995057600755896e-05,-0.0411595352274845,3.2188758248682006,3.4594316186372973,3.418272083409813,0.08550489411423282,11
throwing,5.0877639277537524e-05,0.8357142857142996,7.4033342889566915,1.950212064914747,2.7859263506290466,0.07739377183160688,7
thrown,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
throws,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thru,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thug,5.814587346004288e-05,0.718811278124456,6.411733096371954,2.25,2.968811278124456,0.08722839833802486,8
thuggish,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thumb,1.453646836501072e-05,0.9940000000000008,11.233542195333143,0.0,0.9940000000000008,0.07722693830522606,2
thumbin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thumbs,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thunder,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thursday,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thе,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
thеn,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
thеres,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tick,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
ticker,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
ticket,3.6341170912526803e-05,-0.011750977500401216,4.007333185232471,2.321928094887362,2.310177117386961,0.07131810943922376,5
tickets,2.180470254751608e-05,-0.006666666666668153,4.518158808998462,1.584962500721156,1.578295834054488,0.06633249580748596,3
tickin,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
tidal,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
tide,1.453646836501072e-05,0.9960000000000008,11.233542195333143,0.0,0.9960000000000008,0.06311893535223174,2
tides,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tie,5.0877639277537524e-05,-0.023822126786010145,3.670860948611258,2.807354922057604,2.783532795271594,0.0826600812586157,7
tied,2.907293673002144e-05,-0.01249999999999818,4.230476736546681,2.0,1.9875000000000018,0.0780624749799644,4
tier,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
ties,0.00010175527855507505,1.20048253245134,6.190326722976787,2.556656707462823,3.7571392399141628,0.07986718672072213,14
tiffany,2.180470254751608e-05,-0.006000000000001782,4.518158808998462,1.584962500721156,1.5789625007211543,0.06296030495519674,3
tiffanys,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tiger,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tigers,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tight,4.360940509503216e-05,0.7750221024435664,6.345715104820021,1.792481250360578,2.5675033528041444,0.07667307377197696,6
tighter,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tiktok,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
til,0.0005814587346004289,0.8427262394053008,3.007018716521724,5.1734993076257725,6.016225547031073,0.0766148859699152,80
tila,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
till,3.6341170912526803e-05,-0.019199999999968576,4.007333185232471,2.321928094887362,2.3027280948873936,0.0855064909809164,5
timb,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
timberlake,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
timbs,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
time,0.003009048951557219,0.5879133860657655,1.5313886195444673,6.85528995511878,7.443203341184545,0.04409553734127406,414
timeless,2.180470254751608e-05,-0.012666666666667936,4.518158808998462,1.584962500721156,1.5722958340544881,0.09101648202413382,3
timeline,2.180470254751608e-05,0.6579999999999987,7.385435875659939,0.9182958340544894,1.5762958340544881,0.07551600271939668,3
times,0.0004724352218628484,0.6102780461330095,3.0172667564035884,5.1627631517834205,5.77304119791643,0.07878060152702064,65
timesve,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
timid,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
timin,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
timing,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
tin,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
ting,0.00015263291783261258,0.9400537323458464,5.480762783787499,3.368042422572716,4.308096154918562,0.08755829144890832,21
tings,2.907293673002144e-05,0.48900000000000166,6.024211745331282,1.5,1.9890000000000017,0.07334166619322063,4
tint,6.541410764254824e-05,1.6894466796471905,9.518572657230031,1.4466166676282082,3.1360633472753987,0.08525582154739579,9
tinted,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
tints,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tiny,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tip,7.268234182505361e-05,0.35742255624887775,4.42166194498342,2.9219280948873623,3.27935065113624,0.08987551970196869,10
tipper,1.453646836501072e-05,0.9960000000000008,11.233542195333143,0.0,0.9960000000000008,0.06311893535223174,2
tippin,2.180470254751608e-05,-0.006666666666668153,4.518158808998462,1.584962500721156,1.578295834054488,0.06633249580748596,3
tips,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tire,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tired,0.00015263291783261258,0.6202145495050431,4.0722092551901055,3.689703732199548,4.309918281704591,0.08493817283154033,21
tires,4.360940509503216e-05,0.3118741854163205,4.808799822278965,2.2516291673878226,2.563503352804143,0.08660753336801548,6
tissue,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
titanic,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tithes,1.453646836501072e-05,0.9960000000000008,11.233542195333143,0.0,0.9960000000000008,0.06311893535223174,2
title,2.180470254751608e-05,-0.010000000000001563,4.518158808998462,1.584962500721156,1.5749625007211545,0.0810349718745974,3
titties,2.907293673002144e-05,-0.01849999999999774,4.230476736546681,2.0,1.9815000000000023,0.09438087730041561,4
tivo,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tj,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tmz,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
to,0.021412217901660792,0.10027811352497995,0.07876829710925855,7.813949500869988,7.914227614394968,0.010933372589658786,2946
toast,4.360940509503216e-05,0.30966666666668097,4.808799822278965,2.2516291673878226,2.5612958340545036,0.08560828101119805,6
toaster,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
tobago,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tock,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
today,0.000181705854562634,0.6037823981692529,4.093467284721111,3.943465189601647,4.5472475877709,0.08545266498032104,25
todays,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
todayski,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toe,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
toenails,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toes,5.814587346004288e-05,0.4732499999999966,5.100015504584688,2.5,2.9732499999999966,0.07808288865142997,8
together,0.00041428934840280555,0.7553891837861668,3.219315918749897,4.849747908597939,5.605137092384106,0.08072616193829465,57
toilet,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
told,0.0008285786968056111,0.4274143103788539,2.0712264225078427,5.978643716048476,6.40605802642733,0.0709079339584432,114
tolerance,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tolerating,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toll,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tom,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
tomato,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tombstone,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tommy,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tomorrow,5.814587346004288e-05,0.567516576832658,5.100015504584688,2.4056390622295662,2.9731556390622242,0.08105643225772015,8
tone,6.541410764254824e-05,0.19088888888888533,3.9794957504850776,2.94770277922009,3.138591668108975,0.07985140520842474,9
tongue,4.360940509503216e-05,0.6440000000000135,6.345715104820021,1.9182958340544896,2.562295834054503,0.08391530121314582,6
tonight,0.0004506305193153323,1.0277379808467062,3.983525431648656,4.6830230214653685,5.710761002312075,0.08086875349305235,62
tonight23,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tonights,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
tony,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
too,0.0030163171857397245,1.3097795925743414,2.226540959343275,6.137593182612452,7.4473727751867935,0.044397409005116614,415
toodles,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
took,0.00037067994330777337,0.2058486722750077,2.3673939165628157,5.2654667634977015,5.471315435772709,0.08019498366618599,51
toosie,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tooth,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toothbrush,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tootsies,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
top,0.0005596540320529128,0.7123188487526217,2.8942555146521594,5.256728910684286,5.969047759436908,0.08052970602786454,77
topic,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
topless,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toppin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tops,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
torch,2.180470254751608e-05,-0.013333333333334307,4.518158808998462,1.584962500721156,1.5716291673878218,0.09333333333359385,3
tore,1.453646836501072e-05,6.661338147750939e-16,4.923623917106626,1.0,1.0000000000000007,0.0,2
tornadoes,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toronto,7.995057600755896e-05,-0.037114969318791324,3.2188758248682006,3.4594316186372973,3.422316649318506,0.08217834017341939,11
torontos,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tortoise,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toss,2.180470254751608e-05,-0.010000000000001341,4.518158808998462,1.584962500721156,1.5749625007211547,0.08103497187459466,3
tossin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
total,3.6341170912526803e-05,-0.018550977500401356,4.007333185232471,2.321928094887362,2.303377117386961,0.08717923743632498,5
tote,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
touch,0.00021804702547516082,0.7091851717338633,4.543998899617344,4.081727678869736,4.7909128506036,0.08391978973870974,30
touchdown,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
touched,3.6341170912526803e-05,-0.015599999999968972,4.007333185232471,2.321928094887362,2.306328094887393,0.07743797517932148,5
touchin,2.180470254751608e-05,-0.008000000000001561,4.518158808998462,1.584962500721156,1.5769625007211545,0.07259017380736701,3
touching,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tough,3.6341170912526803e-05,-0.0103999999999691,4.007333185232471,2.321928094887362,2.311528094887393,0.06365406506952609,5
tougher,2.180470254751608e-05,-0.004666666666668151,4.518158808998462,1.584962500721156,1.580295834054488,0.05558177159270548,3
toughest,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tour,0.00010175527855507505,0.08857142857146538,3.2865772586823447,3.6644977792004614,3.7530692077719268,0.07974448992278121,14
tov,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tow,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
towards,3.6341170912526803e-05,-0.015999999999968484,4.007333185232471,2.321928094887362,2.3059280948873937,0.07838367176825106,5
towel,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
town,0.00029072936730021443,0.16012812629564266,2.459306556529894,5.003055907333276,5.1631840336289185,0.08777026958135097,40
toyin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
toys,2.180470254751608e-05,-0.018000000000001348,4.518158808998462,1.584962500721156,1.5669625007211547,0.10805554127414692,3
trace,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
track,0.00012355998110259112,0.28552481176265987,3.6157952897765937,3.734521664779751,4.020046476542411,0.0834653170009579,17
trackin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tracks,3.6341170912526803e-05,-0.01759999999996964,4.007333185232471,2.321928094887362,2.3043280948873925,0.08203803995634441,5
trade,7.995057600755896e-05,1.3682504958470996,7.012521318803946,2.0494520727893937,3.4177025686364932,0.08680446694863504,11
trader,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tradin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tradition,2.180470254751608e-05,-0.007333333333334746,4.518158808998462,1.584962500721156,1.5776291673878213,0.06953496322830036,3
traditions,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
traffic,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tragic,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
trail,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
train,2.180470254751608e-05,-0.011333333333334972,4.518158808998462,1.584962500721156,1.573629167387821,0.08618068873687107,3
trainer,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trainin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trains,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
traitor,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
traitors,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
trampoline,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
transactions,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
transfers,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
transit,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
transitioning,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
transitions,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trap,0.0001308282152850965,0.7912892544053816,5.2672513497843285,3.3082708345352603,4.099560088940642,0.08565990114001774,18
trapmoneybenny,2.180470254751608e-05,1.5769625007211545,16.850313292999715,0.0,1.5769625007211545,0.07259017380736701,3
trappin,2.907293673002144e-05,-0.011499999999998067,4.230476736546681,2.0,1.988500000000002,0.07495165108252624,4
trapping,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trash,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
travel,2.907293673002144e-05,-0.012999999999998124,4.230476736546681,2.0,1.9870000000000019,0.07956758133811283,4
travelin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
travis,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trays,1.453646836501072e-05,-0.0029999999999992255,4.923623917106626,1.0,0.9970000000000008,0.05469003565549385,2
treadin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
treadmill,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
treasure,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
treasures,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
treat,0.00011629174692008576,0.061386653904479616,3.1026356230019854,3.875,3.9363866539044796,0.08887425764348926,16
treated,5.0877639277537524e-05,0.2577142857142989,4.4625135665116025,2.5216406363433186,2.7793549220576175,0.0877826629712584,7
treatin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
treating,2.180470254751608e-05,-0.00733333333333519,4.518158808998462,1.584962500721156,1.5776291673878209,0.06953496322830995,3
treatment,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
treaty,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tree,3.6341170912526803e-05,-0.015199999999968572,4.007333185232471,2.321928094887362,2.3067280948873936,0.07647849370817847,5
trees,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
trenchcoat,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trenches,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trendy,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
tres,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trey,7.268234182505361e-05,0.6391377727158734,5.244087069444654,2.6464393446710153,3.2855771173868886,0.08276947225937253,10
treys,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tri,0.00017443762038012864,4.484861623113823,134.80250634399772,0.0,4.484861623113823,0.08912741619910432,24
trial,3.6341170912526803e-05,0.9341775004327248,7.530264681664103,1.3709505944546685,2.3051280948873933,0.08023565292230933,5
tribe,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tribeca,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trick,1.453646836501072e-05,-0.0029999999999992255,4.923623917106626,1.0,0.9970000000000008,0.05469003565549385,2
tricks,2.180470254751608e-05,-0.004666666666668151,4.518158808998462,1.584962500721156,1.580295834054488,0.05558177159270548,3
tried,0.0005160446269578806,2.0216264113737648,4.999279239221973,3.8557950022637906,5.877421413637555,0.07995605359319596,71
tries,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trigga,1.453646836501072e-05,0.9940000000000008,11.233542195333143,0.0,0.9940000000000008,0.07722693830522606,2
trigger,2.180470254751608e-05,-0.006666666666668153,4.518158808998462,1.584962500721156,1.578295834054488,0.06633249580748596,3
trill,4.360940509503216e-05,-0.017333333333317658,3.8250116284385163,2.584962500721156,2.5676291673878384,0.07549540088943596,6
trillion,2.180470254751608e-05,-0.010000000000001563,4.518158808998462,1.584962500721156,1.5749625007211545,0.0810349718745974,3
trim,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trina,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trinidad,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trio,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trip,0.000181705854562634,1.4700238089516406,5.868887961932759,3.0750849518197794,4.54510876077142,0.08275857608772759,25
triple,3.6341170912526803e-05,-0.018799999999968176,4.007333185232471,2.321928094887362,2.303128094887394,0.08465553732547523,5
trippin,0.00015990115201511791,1.2760512642020982,5.74175148777738,3.095795255000934,4.371846519203032,0.08261685190450373,22
tripping,2.907293673002144e-05,-0.00999999999999801,4.230476736546681,2.0,1.990000000000002,0.06999999999997553,4
trips,3.6341170912526803e-05,-0.011199999999968568,4.007333185232471,2.321928094887362,2.3107280948873936,0.06598909000639086,5
triyn,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
triеd,1.453646836501072e-05,0.9980000000000008,11.233542195333143,0.0,0.9980000000000008,0.04467661580736863,2
tron,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
troop,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
troops,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trophy,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
tropical,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
tropics,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trouble,7.995057600755896e-05,0.38660207633243626,4.179445747070431,3.0271691184406184,3.4137711947730547,0.08993002901188178,11
troubled,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
troublemaker,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
troublemakin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
troubles,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
tru,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
truck,0.00018897408874513937,2.397198798871484,9.878689947621018,2.2038008957086586,4.600999694580143,0.08223856542104802,26
trucks,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
trudy,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
true,0.00028346113311770906,1.061706202025678,4.207382538598236,4.067202859776943,5.128909061802621,0.08347684013574126,39
truest,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
