album_name,album_id,song_id,song_name,release_date,album_type,lyrics
Room for Improvement,2625,3351,City Is Mine,2006,Mixtape," This the record that my backpack underground fans get to skippin Back back, Southern town fans get to tippin Chasin fat stacks, runnin down grands and submission I dont back track, every single sound for me different I dont own no ice, I just got clean rap I dont ever two step, I just rock, lean, snap We could take it out to Houston where the rides all glossed up Anybody Im standin besides all bossed up Burglar minded they say Im servin them rhymers And me and Nickel F go together like burgers and diners, yes Im like a waiter and you something like a hater With trays in both hands, place an order I can cater, uh I got the diamonds in my teeth flow Memphis is the reason that my rhyming and my speech slow Peep though, when I get fed up, its sped up Riding through the streets, just reclining in my seat hoe Uh, them city lights is looking brighter, its 3 a.m. in the morning An the pen is like a lighter Im just a writer flaming pages of a notebook, my Rachel McAdams get At ‘em when I ignite her Yup, soon as a couple plan a trip, you smell gasoline Im burning All up and down the strip, strip I done said it, I give you the unleaded, just tip me, if your tank Is empty come get me  Yo, the city is mine  (which one?) T-O-R-O-N-T-O D-R-A-K-E thats me You know how the story goes Pull up, range rove, yo chick, wanna roll And I play myself in the stereo And I make em wanna Shake shake it, drop it drop it Bounce it bounce it, wop it wop it Girl, move that thang like you gettin money for college, go! Shake shake it, drop it drop it Bounce it bounce it, wop it wop it Girl, move that thang like you gettin money for college, go!    Break it down like you working for your tuition at Howard Mama, get it how you live, that thang that you working is power Tryna be generous, so honey heres a tip Now-a-days its gettin cheaper to put 20s on the whip So if you a opportunist look for 20s in the clip And if you find em attractive and funny, thats when you dip, dip And its a trip, my city broke into sections Up North I got me a couple of troubles, couple connections And its nothing that I created on purpose Theres people that gotta problem But they scared to let it surface, uh Ya boy say this, that, and the third to em See me out and they never utter a word to em Expect me not to draw a card from the deck Anybody in my city going hard I respect but You got a debt and you choose not to pay that Imma hop ya fence, come into your yard and collect, lect uh It aint a problem of concern bruh I always end up with exactly what I earn bruh This aint last year, money like a cashier So hand your receipt if you tryna make a return bruh Yessir, I live in a city where a lot of people dont get shine, shine And, I be on by the fence as soon as anybody stepping out of line, line And I got way too much love, for the city I can never get too much of And if anybody hatin on me, I deport em, the city is mine boy Yo, the city is mine  (which one?) T-O-R-O-N-T-O D-R-A-K-E thats me You know how the story goes Pull up, range rove, yo chick, wanna roll And I play myself in the stereo And I make em wanna Shake shake it, drop it drop it Bounce it bounce it, wop it wop it Girl, move that thang like you gettin money for college, go! Shake shake it, drop it drop it Bounce it bounce it, wop it wop it Girl, move that thang like you gettin money for college, go!  After that, break it down Break it, Break it down After that, break it down Break it, Break it down After that, break it down Break it, Break it down After that, break it down Break it, Break it down1 "
Room for Improvement,2625,3033393,Drake's Voice Mail Box #1,2006,Mixtape," Jermaine  from . The man, Drake, puts it the fuck down. Hes doing his thing. Hes got the hottest mixtape on the streets. Its early, its nasty. Hes putting it the fuck down, you know what Im sayin? Listen to that shit. Do your thing, aiiight?  Yo, yo, yo. This is your boy, Christopher , thats right, , chilling with my main man, Drake. On the off-the-hook from this tape. You know how we get down. Thats how we do it, the real house party, baby. Lets go, lets go, lets go!  Yo, nigga. Whats up? This is Glenn Lewis, man. Had to holla at my boy, Drake: the incomparable, illustrious, lyrical genius hailing from the one and only Toronto, Up-North. Throwed niggas pay attention, how my nigga get down. Drake, let ‘em have it man. ‘06, you know how we doing it this year. We doing it big, man. We bout to set this whole country on fire, bout to put this place on the map. Lets get it  Embed"
Room for Improvement,2625,18067,Bad Meaning Good,2006,Mixtape," Lady, you say I stay in the house til four We dont even go out no more Its always the same eh Always complainin, its obvious baby I guess you dont watch the news You see theres a lot to lose Cuz we got a baby and people are shady  My generation is changin Aside from the fact The dealers have customers they provide with the crack Front of the buses taken And we deny it from the back You can die where you from, or die where you at  Dont put it past them I dont think that they understood My friends they aint even sit in the class when they should He can come pick you up If your dads in the hood Not bad meaning bad, but bad meaning good good good  Lady, somebody shot up the place right by Where I work and I think they might Be coming for me next, klend me ya Kleenex Im tellin you baby I think Im a bout to cry Still gotta go out tonight Cuz I gotta feed you, I hope that I see you again A-a-again Hope that I see you, see you    (Southern Smoke) Dont put it past them I dont think that they understood My friends they aint even sit in the class when they should He can come pick you up If your dads in the hood Not bad meaning bad, but bad meaning good good good  Lately I dont know about the friends that I hang with Im nervous round my boys, it depends on their anguish Depends on if they saving all the tops on Pepsi With dreams of seeing girls topless on jet skis Depends on what they do to achieve that Robbing r&b singers, specially if they know where the keys at Specially if they know where they girl live Get the info, leave with ya money man, thats how the world is Thats how niggas puttin they dirt down Streets are seedy, I call em sesame Its Ernie and Berts town specially when these youngins get turned down for work opportunities Next week same placell get burnt down Coincidink? not likely not a chance How can we be so aware of these problems and not advance? At least start put a bid in, its hard just to fit in A lot of people only play they part when they spittin But I dont think that they understood They using this darkness for penetration in the hood I took the ivory way in and yes Im glad that keenan could Not bad meaning bad, but bad meaning good good good Uh Not bad meaning bad, but bad meaning good Not bad meaning bad, but bad meaning good good good "
Room for Improvement,2625,5168,Thrill Is Gone,2006,Mixtape," Loves lost, loves gone Love lost, love is gone Loves lost, loves gone Love lost, love is gone  Look In this world of desperate housewives and freakin players Rappers they tend to be smilin Because they swimmin in women Most of em seeking favors They come in secret flavors Thats why I envy Omar Because so far Im nowhere close to Malik and Deja And thats some higher learning Trying to excel with the brake on Ill have you stuck in the same spot with the tires burnin And Im a liar turnin 19, jaded with no faith In any female thats askin what I was earnin I met this recent lady She knew a piece of Sadie by Spinners I guess in my southern eyes that she decent maybe Well second thought if we have it then she can keep the baby Cause she aint give me the butterflies that Aleshia gave me Its like Im using some bread to sop up some decent gravy Now Im out of both and Ive been thinkin of Alisha lately    Im all alone, I got a feelin its on Cause nowadays most of the thrill of chillin is gone and uh  Loves lost, loves gone Love lost, love is gone  Some dudes they turn purple with hurt faces, circling workplaces And following girls on the assumptions of what the worst case is They get to first bases Then they get to retreating cause if she cheatin He wanna know what the first trace is Now you like MacGyver, cause you sneakin around And she dont know that you there when you standin right beside her I can relate to that I had to take it back a couple of years When some of the best kicked it with Drake in fact I bet that they knew it cause in my mind I play through it with And in the end I listen but I dont see me as they do Cause its my opinion, my life, my potentials for my wife And I used to be eager to buy em the world Maybe Im confused about what I desire from girls  Either way Im all alone, got a feelin its on Cause nowadays most of the thrill of just chillin is gone and uh Loves lost, loves gone Love lost, love is gone  Check And nowadays, some girls are the type of person that Will tell they friends that they use him which is confusing Since I aint made them a purchase yet But theres logic behind it Emotions double and they try to cover up Like a mansion with the projects behind it I tend to freak with this I get a girl and pretend that I love the spending And all she gave was a decent kiss Thinking she been spoiled But golddiggin is nothing when you can shovel for days And come up with tin foil We could dissect it, see You take a Dominique or another freak in the sheets And you picture that she just slept with me for nothing Gave her nothing, ger reputations in jeopardy Cause it aint take a spree of that shopping to get her next to me Collectively I look for a proper chick thatll rep for me Instead of seeing something she wants and calling and texting me For thinking that exists, I got a feeling Im wrong Nowadays most of the thrill of just chillin is gone and uh  Loves lost, loves gone Love lost, love is gone "
Room for Improvement,2625,18066,Make Things Right,2006,Mixtape," Look, if you a girl with the aspirations Of being in the background with your asses shakin Hittin clubs and skippin out on the class you takin I ask you to have some patience (Youre worth so much more) To my dudes at the bar with a freak and Steady lightin cigars at the parties they sneak in And look forward to being a star on the weekend Yall part of the speech cause  Im from the city where People be gettin lazy, litterin in the streets And the club district is poppin like literally every week And promotersll push flyers, money exchange hands Liars sell you they dreams and dummies exchange plans Hustlers give you events, bouncers give you pass Directors give em a shot, so girlsll give up the ass And groupies that would flock to hometown athletes And start rolling together like Snoopy and Woodstock Daffy and Bugs, its all laughing and hugs Til the dude catch a plane and she back where she was Right back on the bus, its a shame cause now At his window she throwin bricks like Shaq in the clutch You can see thats shes colder cause he doesnt hold her Fall flat on the ground trying ta lean on his shoulder Know that he tried ta told her that he couldnt mold her If this the type of chick you wanna be when you older, I say    If you a girl with the aspirations Of being in the background with your asses shakin Hittin clubs and skippin out on the class you takin I ask you to have some patience (Youre worth so much more) To my dudes at the bar with a freak and Steady lightin cigars at the parties they sneak in And look forward to being a star on the weekend Yall part of the speech cause  Now up north theres five artists deservin a listen And Im one of em, the other four you know who you are But if you gotta think through chances are that it aint you I single-handedly carry out what you cant do And see I take a couple of breathers And then things come together on the spot like a couple thats eager If you wanna pack a duffel and leave her Go ahead, I couldnt give two damns like a couple of beavers But uh, the in & the out and the plans seeming ill Whenever Im out in Memphis the man seen as trill And every verse the man seem to kill You can find him with black jays and socks like Im Andreena mill Japan and Brazil, the audience screaming And then you come around and all the fans seems to chill Advances to deals, financing appeals The hustles, I have you feeling like you dancing in heels and uh Look, if you a girl with the aspirations Of being in the background with your asses shakin Hittin clubs and skippin out on the class you takin I ask you to have some patience (Youre worth so much more) To my dudes at the bar with a freak and Steady lightin cigars at the parties they sneak in And look forward to being a star on the weekend Yall part of the speech causeEmbed"
Room for Improvement,2625,5033,Video Girl,2006,Mixtape," Uh, yea, get in my Slick Rick mode Na mean?, Im a tell ya a Story real quick  Look, she got a saying theres no alice without the tin man Crib was 2 mil, plus I just bought a couch for ten grand Even if the house was ten grand And there was no pool Would I still be without my swim fan? The ceiling could be higher She making requests Dont know if she feeling me or she be feelin what I buy her And purses are light now She use em all the time So she smilin to the the point that it hurt when she bite down And she simply a new model Stay spendin dollars But she got less sense than a empty perfume bottle At times she a solid chick And Im a sucka for the cuties So she always lookin good when my wallets thick Chillin on the linen, she all up in the closet so much Got a hunch thats shes feelin other women Want the diamonds on the face in the center Nice guys finish last so Im winnin every race that I enter and she a    Video girl Eh, yo you have to listen Im in a bad position I fell in love with a Video girl I wouldnt call her name I got the feelin that they all the same And she a Video girl To the fullest extent So I wrote you a song Cuz I cant stay with a Video girl And you betrayed your wealth Got a feelin you shoulda stayed yourself  My old girl would say Look at Vida Guerrera Theres no need to compare her I bet she smiles cuz she loves what she sees in the mirror I bet shes out meetin directors instead And frustrated cause shes already been undressed in they head Be a teacher, open up shop if you can do nails fine Apply for a business loan and Ill bet you that theyll sign If you a real dime Poppin as if its your only option Girl theres things to do Other than jail time Look this aint a song dissing half of these rappers Or pasha and sasha, esther baxter Melyssa ford, or katy or anyone after I just give my opinion for laughter Or maybe to think on So next time you out at the club And a brother offers the whole table something to drink on You just take in fact he got a stack with a mink on Now he got you doing everything that you think wrong Look, you tell your parents that its cash at an easy pace Ya dad screaming take ya ass outta jeezy face And as ya man I wont back down first But they got you doing soft-core background work That messed up like an officer that pulls you over And he ask questions later and pat down first But you aint thandie newton, and this aint crash here The resolutions passed baby, this aint last year Look, I got a message, Ill say it, I got some beats still Regina Hall and Garcelle and Elise Neal Young girls these here women with big dreams Role models that you can watch on the big screen If you refuse to change and you that chick still Respect yourself, dont be convinced that these tricks will You got an audience believe it or not My cousin who cant speak know the lyrics to tip drill Video girl Eh, yo you have to listen Im in a bad position I fell in love with a Video girl I wouldnt call her name I got the feelin that they all the same And she a Video girl To the fullest extent So I wrote you a song Cuz I cant stay with a Video girl And you betrayed your wealth Got a feelin you shoulda stayed yourself  And I aint trying ta generalize every video girl, you na mean? Say that ya all one way man its just that sometimes man you gotta Accept the fact that theres times that you gotta better yourself You know as a person man. I love to see my black women strong, single Independent. doing they thing without popping they booty in some rappers Video you na mean? its a wonderful thing baby. so uh, dont hate me for This one ladies. just take my advice you na mean? cuz its like uh And she beautiful and honey dances And you always downtown making money transfers And anything the color of braces she get excited She always showing up at these places she get invited She a video girlEmbed"
Room for Improvement,2625,3033398,Drake's Voice Mail Box #2,2006,Mixtape," What up? This Kim. Damn, Ive been trying to get at you all week. Why dont you call me back?  Okay, I lied. Damn, I swear. Just call me back  Okay! Alright!  hit it too! Why dont you just call me back?  Embed"
Room for Improvement,2625,3100,Come Winter,2006,Mixtape,"  Yeah, this dedicated to Canada man The whole up North A lot of people dont realize how cold it gets during the Winter But listen  I met this new girl late June or early July I called her a bunch of times but she barely replied Now its December, Im driving, and shes like ""Wheres my hi?"" Its weird that I never called you cause I rarely get shy See that was a segue, I believe the matter Is what happens after the season where the leaves just scatter Where the Timb laces get tighter and parka hoods flip up Drug dealers standing in their park or hood slip up Where girls become exes from Summers caught hoin The winter cars come out, the summer cars go in And some places is breezy, and some it start snowin And if you planning family vacations you better know when But some mothers scared to send they daughters out the city Instead she get a sweater that she bought her out of pity Cause mom stays up late, she seen them videos Where Cancun college students pouring water on their titties!    Yeah man Its a funny thing going through the winter up here man A lot of girls yknow, wanna get close You might think they the one But just wait, nah mean, take it slow  Forget to mention, this girl that never gets to the beach She lives just West of my street, and so we destined to meet Since Im driving, I ask her how to get to the suite She doesnt answer, opens the door and just gets in the seat She throws her bag in the back, and starts adjusting the heat Shes bold but I roll with it, Im impressed cause shes sweet Then she says ""I heard your song and Im obsessed with the beat I mean, the lyrics are good, but Im obsessed with the beat I love it when Voyce sings and the chorus is good Theres a couple things in the song that I suggest you repeat"" Off this Im kinda taken back for a second I get her number she tells me to call her after this session And so I do, and its kind of awkward, the surface hard to scratch Until we end up sexin and now my heart attached Im thinkin off I shouldve been more Southern And realizing all that she wanted was that indoor lovin and ho!  Yeah, uh I told yall I had a story for you right Uh, ya man, its what it is And now, Im proud to have her like Montreal to the frizzench She love to play hurt like Carter did on the bizzench But, my boy say Im actin different, because I lay downtown And I still I rush to pick her up from work and fizzench She tellin everyone Imma hold here down Tell everyone Im the prince up in this cold clear town And stupid me I just listen to her Instead of wondering if this is really gon last me the whole year round But then Spring shows up, and its Dallas in this bitch The weather starts to resemble the holidays she missed When we were together, it seeming like way back when Ball players hop on the plane and make it way back in See she used to play piana, and now she never wait for santa Instead of saving for marriage, she saving for caribana And its a shame, she had me convinced that she couldve been a dime I guess, I lost another one to the wintertime  I miss you, most of all, my darling   Give me a second to gather my thoughts Strolling in the park (Ho) And watching winter turn to spring (Such a beautiful day man) Yeah man, you know we had to switch it on em right? Strolling in the park and watching winter turn to spriing Im still standing on two feet, even after this tragic loss Man, but I got something to else to tell ya baby I remember them encore PMs, breakfast and the wake up Now Drakes committed we waiting on the breakup So we can get back to them cognac nights With dress codes and light skinned girls that wont act right And I laugh cause my previous lifestyle was quite wild The winter came and blew his cold air through Back then light sweaters and a couple drinks might get her By the end of the week I would know that crew And wed assembled a trio, a whole new scene With three ladies in the shot we never broke routine At the end of every cut when the cameras are rollin We had ladies hearts always gettin damaged and stolen But this Summer is different its a two man operation Granted the fact that we one man short Got love for him he can watch this new man stop a nation Cause handlin crack is a one man sport Instead of dress-up, I walk in sweat pants and charms clinkin I find a girl we step dance and calm drinkin The face, the breast, the bras, the toes Im still solo and a long night draws to a close Cause its a fact, if she come to the crib and I get some ass inside Well never talk again, scary and true That song Special I recorded with Voyce well its like a classified Its what Im lookin for to carry me through Yet I cant seem to find it, every girl that possesses it Only wants a friendship causing me to forget the shit And when they talk about they past and lovers And you get mad at the thought of it giving ass to others Yet you find peace with yourself, now least theres some room to ride Theres also Room For Improvement as soon as June arrive  Strolling in the park, and watching winter turn to spring Strolling in the park, and watching winter turn to spring Strolling in the park, and watching winter turn to spring "
Room for Improvement,2625,201539,About the Game,2006,Mixtape," Ho, yeah, uh huh Its Trey Songz and uh, D-R-A-K-K-E Ahahaha, the boys of summer are here man Ayo Trey, I got something mean for this one boy  Chances are most of the days you was lying around I made money thats why these girls eyeing me down By nineteen I might seem destined for millions Promoters on my ass so Im guessing they filled in I take cues from my big boy Popz Im the only young dude that the big boys watch They getting foul on the star But its all eyes on me like Im copying some vows for the bar Get it? Guess not Picture me not strive To land in the top ten slip in the top five Same thing in the top four trust Im hot boy Maybe even the top three Trey you got me? Nowadays I peak they interests Especially when lifes bringing them pain and lately they been stressed Money making brothers should take notes See broke niggas is the problem and us is the scape goat Somebody get the waiter They need a second plate a this knowledge If you aint got it you could catch it later My money and love is separate before I commit to date her I put a split in the middle and learn to separate her    It aint about the rims on my truck Aint about the ice on my watch Aint about the coupe or my truck Baby its about the game  Ridin low Layed back in the seat when I creep Thats just how I roll With some fresh nice ones on my feet Girl thats how it goes And Im tryin to find a chick I can meet who aint bout the dough Cause it aint all about that no more  It aint about the rims on my truck (No) Aint about the ice on my watch (No) Aint about the coupe or my truck Baby its about the game (Its about the game) It aint about the rims on my truck Aint about the ice on my watch (No) Aint about the coupe or my truck Baby its about the game (Bout the game, uh)  When you ask why I hustle in the streets thats just who I be Yo, I live for the dough, for the flow, for feelin free Aint too many other dudes you can choose to get this luxury But without it all Im still about the game The haters wanna hate, but it aint no thing no Because the ladies choose to love me (cause they love me for what I do)  It aint about the rims on my truck Aint about the ice on my watch Aint about the coupe or my truck Baby its about the game It aint about the shoes that Ive got Aint about my dough or my rocks Aint the life I live, it dont stop Baby its about the game It aint about the rims on my truck Aint about the ice on my watch Aint about the coupe or my truck Baby its about the game It aint about the shoes that Ive got Aint about my dough or my rocks Aint the life I live, it dont stop Baby its about the game  Ridin low Layed back in the seat when I creep Thats just how I roll With some fresh nice ones on my feet Girl thats how it goes And Im tryin to find a chick I can meet who aint bout the dough Cause it aint all about that no more The haters wanna hate, but it aint no thing no Because the ladies choose to love me (cause they love me for what I do)  It aint about the rims on my truck Aint about the ice on my watch Aint about the coupe or my truck Baby its about the game It aint about the shoes that Ive got Aint about my dough or my rocks Aint the life I live, it dont stop Baby its about the game It aint about the rims on my truck Aint about the ice on my watch Aint about the coupe or my truck Baby its about the game It aint about the shoes that Ive got Aint about my dough or my rocks Aint the life I live, it dont stop Baby its about the game (Southern smoke) "
Room for Improvement,2625,18064,All This Love,2006,Mixtape," Southern Smoke  This another one from your boy V-O Im gon tell the people, that we locking this down This another one from your boy V-O Im gon tell the people, that we locking this down  I never dreamed that you would be so good to me and I know I dont deserve, all this Love (Loving me) I cant believe that its just really you and me, and I know I cant contain myself, all this Love (Loving me)  Girl, Ive been thinking about the way, that you love me every day And I want to know, if You Feel The Same Way Because Im in and out of town, thats just how I gots to get down But you understand, thats why Im your man  I never dreamed that you would be so good to me and I know I dont deserve, All this Love (Loving me) I cant believe that its just really you and me, and I know I cant contain myself, All this Love (Loving me)    Uh, uh, uh (Uh, V-O) Uh, uh, uh (Yeah man) Yeah, yeah (Haha, its just me and you girl) Yeah, yeah (Keep rocking to this beat) Uh, uh, uh (You want me to drop to this beat?) Uh, uh, uh (Ho!) Yeah, yeah (Let me get a little gospel on them, yeah, Uh)  They say he wanted the bounce back I can easily make them admit that the bounce back Without knowing exactly where my accounts at Yeah, you best believe That I often tend to surpass what the rest achieve So, they dont like me They throw parties, and yet they never invite me I cant lie, sometime it bother me slightly Either way the true fans yell I appear calm, and its obvious of who cant tell And no, this aint Blu Cantrell This is like perfection, though we both got the light complexion Couple things I do damn well And the way that I Jack son, you figure Drake knew Sam L Im for real though Im from Memphis, Im often labeled as Trill so They stay kicking it with me like a field goal See Im humble, but I live fame For more deals on the table than abridge game, ah I never dreamed that you would be so good to me and I know I dont deserve, All this Love (Loving me) I cant believe that its just really you and me, and I know I cant contain myself, All this Love (Loving me)  Even when the sun dont shine, I know youre my sunshine And even if the sun outside, we can anything baby I need to feel you next to me, You want to feel me next to you We can do anything you want to do Tell Me the Next Morn Baby!!!  I never dreamed that you would be so good to me and I know I dont deserve, All this Love (Loving me) I cant believe that its just really you and me, and I know I cant contain myself, All this Love (Loving me) "
Room for Improvement,2625,3033402,Drake's Voice Mail Box #3,2006,Mixtape," Hey, yo, Drake, you never answer your goddamn phone, huh? Pick up the phone, man. I know they got you running around, bro. Anyway, its all good with Socrates hooking you up, dawg. Hey, best wishes for this tape. I hope you take over the world. You know we gon do it. You make sure you get me on there. You call me when you need that hook, you call me when you need that beat, you call me when you need that , bro, and lets put this whole mathematics together, dawg. Once again, its a whole gang from Room for Improvement, so we about to be taking over this year, right? Riiight  Yo, Drake. What up? This is Keeyaga, your boy here. Umm, I dont know why youre not picking up the phone, youre probably out, you know, talking to Lindsay Lohan, or will be talking to Tyra Banks whatever. But, yo, check it out, its your boy Keeyaga. Im just calling to say what up, havent talked to you in forever, indefinitely. You know, we need to go, you know, downtown Toronto, kick it together and do what we gotta do, but, uh, I gotta, you know, get off the phone because I have, you know, Beyoncé, you know, Eva Mendes all on the other line. So, yo, do what you gotta do, and holla at your boy man. All the best. Peace  Embed"
Room for Improvement,2625,5170,A Scorpio's Mind,2006,Mixtape," Niggas in the city hating me man they tripping When Im the only one thats really spitting My nigga Lil Lee the only one thats really gripping Why you dap me up acting like like we cool if you dont feel him nigga? Uh, Im bringing back hip hop Me and my nigga Drake VA, Toronto, Hip-Hop  Aiight let me take my jacket off Unlace the Timbs, here again comes the jabberjaw This time Im blabbing on These rappers that feel a certain way but they give me dap and all Mad cuz the freestyle iller than they whole catalog I got the gift like Santa Claus Flow got spring like a catapult Matter fact the flow Supreme like Diana Ross Im at the do like a deer with the antlers off Niggas acting like Scummy was they nigga Wouldnt even give my man a 12 bar feature I know who you are cause he wanted me to eat ya I said nah lets keep it peaceful My nigga was a true weed source He gave it to us for a cheap cost, at prices we all could eat off A real street dog The type of nigga that yall niggas be studying learning how to get street off We have an impostor, alert the doctor Bout to hit him up with the chopper like Blaka Shock em like Blanka from Street Fighter, heat got a Hurricane kick, murder everything quick Look, my new Ryu nine is stupendous Why do guys choose my crew to pick wit My crew lie you guys into ditches I said it and meant it the Scorpios Mind has many dimensions Ill say it in intent, sentence, indent, on instant pimpin Hope your listenin to my diction If you are then you now should be itchin That its crack we placed in your stereo system Yeah, I be at your burial trippin Nickelus F from Richmond, VA The Scorpios Mind is not a game to play wit all day    Ive been hated by many, wanted by plenty Disliked by some, but confronted by none Since they dont show me sincerity, I load up, lock up Take shots at em I guess you could call it a parody And compared to D They one-fourth from watermelon to a quarter felon, dude you a pear to me If thats not how it is its how it appear to be You got blind heaters, in my sweats is a mind reader And when the psychic get to touching my palm Seein your physical, the things that you never say to me visible Especially when one of your artists feeling threatened Cause Im harnessing a weapon, wont you pardon my reflection Mirror, mirror tell me why they wanna get and scrimmage And play around, to perfection Im the spitting image My verbal camp is vivid, I told you Im spitting image It seems we often want to start but never get to finish My verbal campus is Villanova, and those of you feelin Hova And writing college rhymes, look the thrill is over Let me assist you like a specialist So you can pull it back and try catch the metaphors and the rest of this Its not a problem wit X, I guess Im a pessimist Which means if shit goes bad I say, ""I expected this"" And me and Julien we never got the chance to communicate Instead of understanding its a tune of hate The citys mine like Oklahomas a Sooner state And were gonna have to cross paths whether soon or late So, why dont you walk up in the spot using less strut You aint Morris Chestnut, you lighter and less cut And lets be honest, by now you should be your own scholar You still a protegé, thats the reason I dont holler You got rappers being repetitive actors You stay ahead of the game, Im ahead of the practice boy "
Room for Improvement,2625,4928,S.T.R.E.S.S.,2006,Mixtape," Yeah, Ren, M.O.F, Haha Its Drake man, its Drake man.Yeah Ayo Ren this that gritty shit here man Ima have to tell them about I been through on this know what I mean HO! Southern Smoke!!!  Very few give you that truth, its either they cant do it with lyrics Or cant do it in spirit, they cancel what they doin The samples that they usin, cant get through the clearin Ill handle it since they just cant get you to hear it My fathers early careerin forced my parents to split up My mother was a teacher, my father was kind of fed up With just being a florist, so the choir sang his chorus And he got back into doin what he was doing before us Because money is an issue, your son, he gon miss you And plus you got a wife at home cause mommy still exist too Now you lookin for exes, you aint never expect this You end up doing time, and me, I end up with a step-sis Nobody passing judgment, they question where the drugs went You know I hold you down because without you, Id be a wasnt And mommy Imma support her, I keep it all in order See her with tears in her eyes or you arrested at the border But    I got stress on my shoulders Trying to keep my heart pure but this world is makin it colder Young black man dodge your bullets trying to get older And you wonder why we turn to drugs and chain smokers ITS STRESS MY NIGGA!!! Im just tryna live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO! Im just trying to live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO!  This is my life, and so the rest has kinda been cool Question what I been through I write a verse addressin it And yes I might offend you Picture when I was in school Me being the closest thing to black And guess what rap music what I was into Rest of the kids were sheltered I never liked to fight But when someone called me a ""nigga"" Id punch em I couldnt help it Now Im grown I can say what it is Its parents that got these Black and Filipino nannies raisin they kids And your daddy want it very right I make you happy, plus Im Jewish, he dont approve I think he want you to marry white He want Sinatra at the wedding, not Barry White Cause black is black honey, even if hes very light And so I never been for dinner at they places Always brutally honest, and so I pin it to they faces I live it so the case is, whether Drake is Way ahead of his time, or inquisitive and racist I got stress on my shoulders Trying to keep my heart pure but this world is makin it colder Young black man dodge your bullets trying to get older And you wonder why we turn to drugs and chain smokers ITS STRESS MY N*!!! Im just tryna live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO! Im just trying to live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO!  Am I hot as the rest? should I strive for my spot as the best? Like girls with Double Ds, I got a lot on my chest Theres questions that need to be answered thats not on the test Instead of starin at quizzes now its models with breasts And yes, when Im dismissed after a tedious listen I sit at home and say I should of been a pediatrician Homie, I probably couldve been on TV consistent An artist like Pablo, maybe Peteys assistant And my mindset is come and get me Im all alone at home with my mom and grandma and aint nobody runnin with me So, if you got the heart to come in here and kill a lady Daughter, and her grandson, nigga get the handgun If not, you gon make me call the burbs out in Richmond That have you niggas laying out on the curb, they some hitmen Last couple of months I done probably been around the world and back And I dont wanna question half the places Nick been  "
Room for Improvement,2625,5166,Try Harder,2006,Mixtape, Sometimes I feel like Lohan and Hilary Duff are the only ones with enough To feel what Im about to say in this song When they want you to be like somebody else and you just want to be yourself And you do it and get the feeling its wrong That there is when all the press articles happening and the cameras get to snapping And they try to make you out as a lie Its ironic because you were just trying to please them by using logic and reason Its a lose lose why even try When your ideas so frequently get rejected People just get neglected And they never really know how to feel Phone calls is something that youre expecting for someone without the ethics And the motives to try and make them a mill You never noticed the fact you might be working without receiving the perks and They just wanna say that you aint around I mean theres always some blame to put on yourself instead of claiming That you couldnt help and maybe next time you aint in town  You gonna try to try harder cuz Try harder cuz Try Try-Try-Try  And the managers make you succumb to pressure and if what you spittin is fresher Than most of these rappers running the game Certain people will copy whats in the past to turn the profit with cash Theres time I would have done it the same I mean I got me a Range Also got me a guilty conscience That made you tell anybody I meet that I rent Sometimes I wish that I would just chilled on the sneakers And watched the game from the bleachers Because Im really tend to need what I spent In a house that I promised to get my mother dont compensate for the other time I wasted out late at the club Instead of sitting in once a week for some dinner Im working hard on the winter So this album is a labor of love You say as long as Im staying out of the streets and just spending money on beats That she can rest without a toss and a turn Because she know that my reputation precedes me and people watch me on TV Thats exactly why I often get burned But Im gonna try to..    You gonna try to try harder cuz Try harder cuz Try Try-Try-TryEmbed
